femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,029,99029,Kern (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,2b02d864e3621d164431907b04197c3df3fe3063,768464e0-a41a-4394-9a5c-4fd5387aac70
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,037,99037,Los Angeles (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,e959829b07a61e2a694edbd19622a30c40842241,98570393-c897-48e7-8fcf-b936fb9cc471
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,045,99045,Mendocino (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,a99a623b5a4324faa389e45601400fe9b2815954,70e8e4d1-58ab-4b7b-aa5f-40cb1e52549f
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,049,99049,Modoc (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,454ae3f395705abf8389cc8cda1108acbb85ab6e,73554ee0-dae4-4c60-b1e8-85d2adf676c7
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,051,99051,Mono (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,c2df8f75b9ae35c83b6dd6aebe60a97e76bacbe6,f24bb141-aed4-420a-81df-373610a73dc3
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,055,99055,Napa (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,12bb5066e4efe65b907aa0a5490a15404a149881,141ea364-226a-4090-b79e-43e468513817
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,059,99059,Orange (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,2a9c55aa24162964d154b6412729f72a4a91468a,9421a36c-049a-43fb-89f0-192c42b4a0be
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,065,99065,Riverside (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,5afb52b4c0277e464c8d9639fcfcba4db528d9f5,ab040f0c-9091-4b99-83b9-36ba3d10aaf5
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,067,99067,Sacramento (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,1138b78b2576316fa10aaac51bdb390f41b0dadd,66ebf8e0-3041-4c45-ab02-15d723b40c98
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,073,99073,San Diego (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,b8717ba6d7266ab21126fec3699a1d62425eafae,1c362d65-bb52-4692-99bb-3131168969b4
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,079,99079,San Luis Obispo (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,960f37e436487b359603e0482518f6834c12681a,ae6f369b-8dd5-4a23-b59c-0c1c2bb2f2c8
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,081,99081,San Mateo (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,2dd3921b38d32b79f827d30d751fbeac02e0e21a,99410b1b-3b17-463a-9e5a-6eda6f89c0d6
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,083,99083,Santa Barbara (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,c8d4fccd8be7a7f9a11230bc15307fb2c5720278,c3070993-a19d-44dc-a919-1452ee67733f
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,087,99087,Santa Cruz (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,8e4480df9b5791f79e353eb4b16a6adf9e2ecedb,ead9e127-8f9f-4ee0-ab9a-55c456657a74
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,105,99105,Trinity (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,09c7e744aa7c2b527b4a4c7d6124e2ad18396cf4,75cd3004-eeec-4c24-9c78-1ac39c0b34ee
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,109,99109,Tuolumne (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,7f4d171f1f6e5b0a7b2ea5220b8757cd42a5951e,2113d7b4-e55d-43d2-b002-9a5f687a9b4f
DR-4305-CA,4305,CA,DR,2017-03-16T00:00:00.000Z,2017,Flood,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-18T00:00:00.000Z,2017-01-23T00:00:00.000Z,,False,06,113,99113,Yolo (County),17027,,2017021701,9,,2024-08-27T18:22:14.800Z,c4b03da3cede53ade3f6b1f70d5caf8a041a63ef,2bb84c48-93a5-4502-ad74-6fda5047d581
DR-4302-CA,4302,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,SEVERE WINTER STORM,False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-05T00:00:00.000Z,,True,06,000,34554,Hoopa Valley Indian Reservation,17010,,2017010402,9,,2024-08-27T18:22:14.800Z,1535be90a3e014d5f676755044b4e851d91b71a9,b49265a3-d063-4bc1-8b98-b845e8808331
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,001,99001,Alameda (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,a6ac1b124de6e6420f793bb59e06f95980caf27c,25cbd56d-9da2-4325-a8c3-7d26874835f3
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,005,99005,Amador (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,a5230f3a5da349f89aef218e3101e42362d85145,e625a33d-bd73-4d31-8920-6e267ee3ffb7
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,007,99007,Butte (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,1013398e5bfa2e13ea5bef5d3993e93fd98bf29b,03a34964-0f27-42fb-ba62-f735eae984ed
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,009,99009,Calaveras (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,4f6fbd4a4e0f40fa93526313635481cab36c24c2,b76f93f8-48cc-4ae5-8226-ee1be8b458b0
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,013,99013,Contra Costa (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,ca9f3db68d0d143a2da3b3dffe367d190f52b9f9,445ce5ff-0bef-49b6-bb26-f616a9aa80b7
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,017,99017,El Dorado (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,f71baa02fe14b6d46b810fed8f2b1f6119f6a23f,9f18cae2-52cc-4a98-bd41-4cc58319ee34
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,023,99023,Humboldt (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,540000440882f16082e4f4c3575c60a531c46163,310b45e9-2915-4787-ad8d-de7f470b98d1
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,027,99027,Inyo (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,b3eabddce8d321b64ce24919fb2bc05fb0695628,40ca3e12-141c-4909-90f9-9f879f6dd274
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,033,99033,Lake (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,b3d7084b21bdc48538514a29d30810a02af08781,dc662463-7cb9-44a0-b7b2-c40049079cdd
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,035,99035,Lassen (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,f561e3d2f513664d069252994656500c0d7944d8,a0c3fb94-bbd7-4604-801e-e3bf7580db88
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,041,99041,Marin (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,2ac4a9ff2eca40ddc0a9c904baa0ee738473dded,b740031a-4ac0-46ad-bbc1-3e5b45cfc9c5
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,045,99045,Mendocino (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,25d877276efa2c76eb8979c26be7d4c43981aaff,cdf31934-179e-4a93-8170-b504cee6aa65
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,047,99047,Merced (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,e8579a9cfcd1e3792b1eeef49dcafc4c0b02e295,953f373f-58ec-4342-91aa-db6b6ae3178b
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,051,99051,Mono (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,426ddbab2188f7c1512281985227a35b6cd557f2,fdb992d0-ad58-4592-8399-659275c4fbb0
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,053,99053,Monterey (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,0ede90c099379966619c4384000cdaea9cf2f8d4,52e9ce58-7190-4a0f-84d0-409c4dc4701d
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,055,99055,Napa (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,1f0ffab19045eff621c7ead3f9df6051ad6308c2,e4e9861d-fc0a-4115-a5b5-ce359c99c06c
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,057,99057,Nevada (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,b86e5545166bd84729bc77a4ddc4126a7a2cb8cf,c1482828-5220-496d-880d-91df9e162f69
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,061,99061,Placer (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,f85fe4b0fe184bc3d3f493510650d4ef9153cb6f,8189ee42-fca6-4ffd-9d3e-7625d91b8794
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,063,99063,Plumas (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,37b0e523929f9d9df4b0001c816aa922e55defad,085b90f3-88a8-4422-a71c-8efde4ddd706
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,067,99067,Sacramento (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,904ae64a85ed2f71ee68d3c40d3d02e92f733bf0,251dc6fe-71fe-46cc-af49-fc3990a24b64
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,069,99069,San Benito (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,93ce7d2ff9e486760bc53e018b4a0c4fb687f3a1,dd9597e0-0978-4459-84f8-c28cda2ca59c
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,079,99079,San Luis Obispo (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,4cfa895b082669820f64283fafcb63e2c9befd09,e7640b4a-ebcd-4e95-ac95-8c2910c2cd02
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,085,99085,Santa Clara (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,329859e0ada40edf5148e88caec4b4407364971f,345c54e0-5b1f-4f9f-9391-fd9b5554bd00
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,087,99087,Santa Cruz (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,31a3ad18bbfc8e7cc3a37301ed40281d56c889f9,c25b1131-3ee7-4650-a159-b9773cde82b8
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,089,99089,Shasta (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,cfe5a06cf349ed7a9bc769bbe4721a2b859a6d5e,64049e37-51b1-46c8-b8ff-9da5f0e8a639
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,091,99091,Sierra (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,f874ef1eaaeada5b94eaf4606866043263434c6f,183e50d6-d779-473c-a567-be27ce0f70b6
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,093,99093,Siskiyou (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,390b9662b690aeff42257b1c13917964a15ca828,e2fa43fc-68ee-4425-939e-47f91ea20e89
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,095,99095,Solano (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,bea4d8a693b4c8c347f1e934e578a3d358d472df,868621da-7bda-451e-a1e2-00b7fc7247db
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,097,99097,Sonoma (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,6f54d199f239b39878dc60487a7a91817ce59b6b,d19c199e-06c7-4a01-a73c-85e9c64732dd
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,101,99101,Sutter (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,12bcbb8d1467191e8bf92f25917be3f2db7c7edd,2c43571f-be3a-45dc-b932-4c3c28dd4e62
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,105,99105,Trinity (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,86e1b778945be3877894e7c45dde3c7fa9fed935,7745ac35-4f97-4a8a-818e-2fa161e75e81
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,109,99109,Tuolumne (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,3aea133eda29ebc099768ac3dad96e3d5691e72b,40bccbfa-89fd-41f7-95ea-a8ef3a906ca7
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,113,99113,Yolo (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,e20de7974dcb30e9f96627d8500113ba3ac5722e,e4aa0d5b-9a94-47fc-871c-4260fdb5ac4a
DR-4301-CA,4301,CA,DR,2017-02-14T00:00:00.000Z,2017,Severe Storm,"SEVERE WINTER STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2017-01-03T00:00:00.000Z,2017-01-12T00:00:00.000Z,,False,06,115,99115,Yuba (County),17015,,2017010501,9,,2024-08-27T18:22:14.800Z,f3907b57a23ded179f77ba4261c9333cee646a06,613108f0-7f05-4ff3-b54c-f6da7a18753c
DR-4240-CA,4240,CA,DR,2015-09-22T00:00:00.000Z,2015,Fire,VALLEY FIRE AND BUTTE FIRE,True,False,True,True,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,,False,06,009,99009,Calaveras (County),15076,2015-11-23T00:00:00.000Z,2015091301,9,,2024-08-27T18:22:14.800Z,5b4c899b527a9ce6142e1242982a50c098dd89d5,e59523fe-72f5-4784-8935-eee8cffc765f
DR-4240-CA,4240,CA,DR,2015-09-22T00:00:00.000Z,2015,Fire,VALLEY FIRE AND BUTTE FIRE,True,False,True,True,2015-09-09T00:00:00.000Z,2015-10-30T00:00:00.000Z,,False,06,033,99033,Lake (County),15076,2015-11-23T00:00:00.000Z,2015091301,9,,2024-08-27T18:22:14.800Z,e071866c83c4134bae9a577bdd8cf0b6719c6912,a22bdafb-d9c4-489d-93a5-bbf7aa841820
DR-4206-CA,4206,CA,DR,2015-01-27T00:00:00.000Z,2015,Flood,"SEVERE STORMS, FLOODING, AND MUDSLIDES",False,False,True,True,2014-12-04T00:00:00.000Z,2014-12-06T00:00:00.000Z,,True,06,000,72468,Soboba Indian Reservation,15002,,2014121901,9,,2024-08-27T18:22:14.800Z,46abc0e810ad407aee9a2cd7b4f2cee4e4f28d68,1f43ede7-a241-4205-b8c5-706e50810eca
DR-4193-CA,4193,CA,DR,2014-09-11T00:00:00.000Z,2014,Earthquake,EARTHQUAKE,True,False,True,True,2014-08-24T00:00:00.000Z,2014-09-07T00:00:00.000Z,,False,06,055,99055,Napa (County),14076,2014-12-29T00:00:00.000Z,2014082401,9,,2024-08-27T18:22:14.800Z,bcc31f7cecc6b72679f6b48e8e869c24b2641e0a,140f4da4-f31f-49dc-b0c4-e25dcff0ade9
DR-4193-CA,4193,CA,DR,2014-09-11T00:00:00.000Z,2014,Earthquake,EARTHQUAKE,True,False,True,True,2014-08-24T00:00:00.000Z,2014-09-07T00:00:00.000Z,,False,06,095,99095,Solano (County),14076,2014-12-29T00:00:00.000Z,2014082401,9,,2024-08-27T18:22:14.800Z,f13a762f08ffa99e6d065d6a7a6052a7279a1ce9,9df79f21-4b1a-4a51-9da1-32d615ed753b
DR-4158-CA,4158,CA,DR,2013-12-13T00:00:00.000Z,2014,Fire,RIM FIRE,False,False,True,True,2013-08-17T00:00:00.000Z,2013-10-24T00:00:00.000Z,,False,06,109,99109,Tuolumne (County),13092,,2013082401,9,,2024-08-27T18:22:14.800Z,971064ce0190f3c391e13d5ef3c6e3cc054a6e00,fdae9a84-12e4-483e-892e-31f42e27cbcb
DR-4142-CA,4142,CA,DR,2013-08-29T00:00:00.000Z,2013,Fire,WILDFIRE,False,False,True,True,2013-07-29T00:00:00.000Z,2013-08-01T00:00:00.000Z,,True,06,000,37825,Karuk Reservation,13079,,2013082601,9,,2024-08-27T18:22:14.800Z,41349ef5ba3cccc5dc2f77ce8e7e5a5860086bcd,ac7b46e0-24a1-4a20-bca5-55d27d203638
EM-3592-CA,3592,CA,EM,2023-03-10T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,False,2023-03-09T00:00:00.000Z,2023-07-10T00:00:00.000Z,,False,06,003,99003,Alpine (County),23021,,2023030901,9,"F,M,S,W",2024-08-27T18:22:14.800Z,63dc990ee66272c56e7115f3cb10963abc215099,236a333b-ae07-4137-83ad-cd1c40db3506
EM-3592-CA,3592,CA,EM,2023-03-10T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,False,2023-03-09T00:00:00.000Z,2023-07-10T00:00:00.000Z,,False,06,005,99005,Amador (County),23021,,2023030901,9,"F,M,S,W",2024-08-27T18:22:14.800Z,44abdacbf01f833c0f64d5fe241b674d6f1ba4d3,7ef72882-f350-4655-b281-aa6f6e47cf79
EM-3592-CA,3592,CA,EM,2023-03-10T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,False,2023-03-09T00:00:00.000Z,2023-07-10T00:00:00.000Z,,False,06,007,99007,Butte (County),23021,,2023030901,9,"F,M,S,W",2024-08-27T18:22:14.800Z,b62e4e638e282e2c3e64c3288c37b4bd110b69e0,df8aabc1-4662-41a3-804d-fc11a3f3e3c7
EM-3592-CA,3592,CA,EM,2023-03-10T00:00:00.000Z,2023,Flood,"SEVERE WINTER STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",False,False,True,False,2023-03-09T00:00:00.000Z,2023-07-10T00:00:00.000Z,,False,06,009,99009,Calaveras (County),23021,,2023030901,9,"F,M,S,W",2024-08-27T18:22:14.800Z,4369702106870b2cc0a9c3b6a793f05dc5401dd4,a3885698-840e-45f7-958d-77ee26f8d84c
